State_id,Year,Month,Day,payment_value,payment_installments,product_description_lenght,product_name_lenght,product_photos_qty
20,2017,December,15,388.66,14,4875,182,9
20,2017,December,16,226.32,4,510,110,7
20,2017,December,17,701.7,9,2737,167,4
20,2017,December,18,629.9,15,2498,153,11
20,2017,December,19,820.13,15,4193,184,5
20,2017,December,20,3341.87,18,4255,378,18
20,2017,December,21,361.49,15,3119,214,9
20,2017,December,22,174.74,9,2644,161,7
20,2017,December,24,207.79,1,3745,61,6
20,2017,December,25,64.63,1,1412,60,2
20,2017,December,26,180.32,3,1003,147,4
20,2017,December,27,757.3,23,4777,333,19
20,2017,December,30,314.6,2,732,114,4
20,2017,December,31,371.09,13,1414,163,6
20,2018,January,2,514.05,4,1540,89,3
20,2018,January,4,412.14,6,1239,101,5
20,2018,January,5,1277.95,22,9763,341,16
20,2018,January,6,172.55,1,402,58,1
20,2018,January,7,470.12,10,2686,141,7
20,2018,January,8,1391.64,6,2167,196,12
20,2018,January,9,1934.87,19,2962,184,7
20,2018,January,10,1297.26,23,6219,171,4
20,2018,January,11,250.89,9,1608,195,8
20,2018,January,12,434.1,9,3330,267,13
20,2018,January,13,283.57,5,419,53,3
20,2018,January,14,2058.08,21,3954,180,5
20,2018,January,15,415.53,5,2279,220,18
20,2018,January,16,732.31,8,2521,212,9
20,2018,January,17,62.3,1,787,57,8
20,2018,January,18,793.25,9,3232,285,8
20,2018,January,19,325.37,16,2745,271,19
20,2018,January,20,275.06,2,2060,108,2
20,2018,January,21,530.45,19,4558,344,13
20,2018,January,22,546.27,20,2652,217,5
20,2018,January,23,174.43,1,216,50,2
20,2018,January,24,821.09,28,2970,256,16
20,2018,January,25,687.35,15,7704,314,12
20,2018,January,26,346.51,5,3586,149,5
20,2018,January,27,612.18,19,1350,135,10
20,2018,January,28,1301.24,8,2784,116,8
20,2018,January,29,784.96,18,4692,210,12
20,2018,January,30,978.7,23,5815,369,23
20,2018,January,31,326.1,3,2598,116,9
20,2018,February,1,443.1,16,6765,238,18
20,2018,February,2,541.66,10,2051,179,9
20,2018,February,3,547.07,11,3295,329,21
20,2018,February,4,881.13,16,9529,411,15
20,2018,February,5,1219.28,33,7343,372,20
20,2018,February,6,681.1,17,2724,134,5
20,2018,February,7,1184.59,22,8333,487,16
20,2018,February,8,32.62,2,732,112,2
20,2018,February,9,977.45,20,3018,214,8
20,2018,February,10,1452.43,31,4066,251,19
20,2018,February,12,1147.78,24,4588,358,15
20,2018,February,13,196.74,3,1604,177,8
20,2018,February,14,231,3,1221,99,3
20,2018,February,15,981.25,24,6226,359,21
20,2018,February,16,1358.93,26,7223,238,10
20,2018,February,17,1258.74,19,2987,370,19
20,2018,February,18,679.97,10,3177,198,12
20,2018,February,20,1246.39,28,5873,330,23
20,2018,February,21,1590.26,26,3982,312,14
20,2018,February,22,1484.93,26,8717,548,28
20,2018,February,23,620.94,20,1766,209,4
20,2018,February,24,378.05,10,1468,90,2
20,2018,February,26,1801.74,21,4859,320,6
20,2018,February,27,982.64,29,4653,384,12
20,2018,February,28,670.44,19,1753,269,9
20,2018,March,1,1573.84,17,3458,140,7
20,2018,March,2,791.14,20,3666,280,18
20,2018,March,3,1617.62,21,2013,137,3
20,2018,March,4,650.73,11,1060,92,3
20,2018,March,5,1070.35,19,3640,203,8
20,2018,March,6,1026.93,7,4690,231,13
20,2018,March,7,788.72,18,3082,275,11
20,2018,March,8,2733.55,27,5189,322,10
20,2018,March,9,555.16,16,3923,222,18
20,2018,March,10,1802.39,40,6590,348,19
20,2018,March,11,771.4,16,4772,268,11
20,2018,March,12,67.02,6,341,56,1
20,2018,March,13,520.77,9,5751,214,20
20,2018,March,14,284.43,11,1212,94,7
20,2018,March,15,2042.82,17,14718,550,20
20,2018,March,16,585.17,5,1627,107,3
20,2018,March,17,519.58,8,2865,194,14
20,2018,March,18,556.2,3,2255,110,8
20,2018,March,19,1335.99,34,9683,423,26
20,2018,March,20,286.73,7,3248,86,2
20,2018,March,21,4806.03,29,7429,304,26
20,2018,March,22,377.34,5,3059,152,12
20,2018,March,23,2233.74,29,6685,271,16
20,2018,March,24,66.03,1,341,56,1
20,2018,March,25,188.68,4,3123,90,10
20,2018,March,26,368.16,13,2520,145,6
20,2018,March,27,319.91,4,3115,106,4
20,2018,March,28,1099.1,17,2256,141,4
20,2018,March,29,256.19,3,1443,56,1
20,2018,March,30,257.71,4,1256,99,10
20,2018,March,31,681.41,21,2937,222,14
20,2018,April,1,475.73,13,3424,105,6
20,2018,April,2,2082.85,28,6042,485,35
20,2018,April,3,585.97,15,3392,260,19
20,2018,April,4,603.5,24,4013,164,8
20,2018,April,5,711.12,20,5053,172,10
20,2018,April,6,906.72,13,2000,232,10
20,2018,April,7,1045.2,16,2670,260,13
20,2018,April,9,417.02,12,504,80,4
20,2018,April,10,914.08,21,3243,362,12
20,2018,April,11,745.64,17,4442,290,18
20,2018,April,12,148.59,1,554,45,3
20,2018,April,13,3187.71,7,7346,171,5
20,2018,April,14,153.12,4,1255,111,11
20,2018,April,16,2994.07,38,16118,701,42
20,2018,April,17,662.83,28,2574,356,11
20,2018,April,18,1457.35,18,6297,243,13
20,2018,April,19,2391.09,41,11516,621,41
20,2018,April,20,1177.06,22,4340,353,23
20,2018,April,22,302.58,9,2143,90,4
20,2018,April,23,2306.2,48,4146,415,14
20,2018,April,24,977.74,10,3467,226,9
20,2018,April,25,585.12,12,6263,309,21
20,2018,April,26,999.32,7,4471,311,21
20,2018,April,27,440.02,16,3833,224,10
20,2018,April,29,164.08,3,2147,86,2
20,2018,April,30,588.76,20,3181,155,5
20,2018,May,1,1026.1,15,3756,162,4
20,2018,May,2,145.45,6,1773,78,3
20,2018,May,3,1021.48,13,1359,267,7
20,2018,May,4,683.52,16,5688,232,9
20,2018,May,5,511.01,18,4800,240,10
20,2018,May,6,457.15,13,4846,220,5
20,2018,May,7,1208.9,13,11195,394,19
20,2018,May,8,1203.34,22,5518,322,11
20,2018,May,9,1119.7,31,7565,381,19
20,2018,May,10,606.15,15,2729,262,12
20,2018,May,11,384.45,12,5168,169,8
20,2018,May,12,1031.34,9,1708,101,3
20,2018,May,13,994.28,26,5022,337,15
20,2018,May,14,1207.67,37,4856,402,24
20,2018,May,15,300.57,24,2482,172,6
20,2018,May,16,1775.21,18,4403,386,20
20,2018,May,17,74.08,3,335,54,4
20,2018,May,19,250.88,8,2753,97,6
20,2018,May,20,267.01,2,584,50,2
20,2018,May,22,1228.8,26,5739,301,7
20,2018,May,24,238.52,5,922,117,2
20,2018,May,26,137.94,3,1503,102,9
20,2018,May,27,84.54,4,,,
20,2018,May,28,108.44,8,536,56,1
20,2018,May,29,447.59,9,1487,93,2
20,2018,May,30,1587.67,9,6434,276,17
20,2018,May,31,480.73,22,3163,207,11
20,2018,June,1,1239.64,13,7442,276,12
20,2018,June,2,594.08,11,954,91,2
20,2018,June,3,1150.38,23,2872,262,7
20,2018,June,4,1310.61,17,7826,417,13
20,2018,June,5,805.45,12,4203,217,6
20,2018,June,6,449.36,14,1344,160,5
20,2018,June,7,1664.92,21,4930,359,17
20,2018,June,8,304.88,9,1331,76,2
20,2018,June,9,1241.32,14,2020,170,9
20,2018,June,10,698.7,6,1520,170,4
20,2018,June,11,288.71,13,3243,194,8
20,2018,June,12,348.42,13,1751,214,8
20,2018,June,13,2265.89,36,4170,338,21
20,2018,June,14,225.17,5,1723,167,5
20,2018,June,15,1075.84,20,2782,198,6
20,2018,June,16,237.04,7,1274,91,3
20,2018,June,17,1095.25,19,3442,272,10
20,2018,June,18,744.01,15,4058,253,7
20,2018,June,19,480.33,8,163,36,1
20,2018,June,20,350.25,12,1174,143,3
20,2018,June,21,243.26,9,1008,100,3
20,2018,June,22,102.36,2,639,42,1
20,2018,June,23,156.74,1,523,33,3
20,2018,June,24,229.94,4,1026,100,3
20,2018,June,25,1391.14,15,2087,152,7
20,2018,June,26,275.24,12,1602,134,6
20,2018,June,27,1389.07,22,4767,241,11
20,2018,June,28,385.26,11,4359,115,9
20,2018,June,29,389.14,18,3505,163,5
20,2018,July,1,1076.03,13,2429,176,6
20,2018,July,2,983.11,20,3002,258,11
20,2018,July,3,510.8,14,2465,195,15
20,2018,July,4,805.94,17,3423,238,12
20,2018,July,5,276.31,5,783,94,2
20,2018,July,6,288.27,4,2043,96,3
20,2018,July,7,349.51,12,2231,119,9
20,2018,July,8,1292.03,18,4817,214,10
20,2018,July,9,987.61,19,7826,269,8
20,2018,July,10,450.66,10,1325,120,4
20,2018,July,11,1089.05,22,5854,402,16
20,2018,July,12,423.7,5,2039,149,10
20,2018,July,13,1239.11,26,5758,411,16
20,2018,July,14,1096.15,10,2114,101,11
20,2018,July,15,1789.46,17,4214,310,15
20,2018,July,16,1568.94,23,7034,399,26
20,2018,July,17,1166.27,11,9356,239,5
20,2018,July,18,1302.15,20,4023,326,18
20,2018,July,19,385.96,6,1317,172,6
20,2018,July,20,475.81,9,2089,160,15
20,2018,July,21,993.92,32,5469,307,13
20,2018,July,22,3902.12,66,5648,375,16
20,2018,July,23,977.12,12,3881,158,8
20,2018,July,24,1332.38,14,3899,248,11
20,2018,July,25,3889.63,57,15582,581,29
20,2018,July,26,1746.3,39,5568,256,12
20,2018,July,27,201.23,3,812,55,5
20,2018,July,28,1086.84,19,8597,267,17
20,2018,July,29,453.48,2,2854,106,8
20,2018,July,30,352.21,10,6510,230,16
20,2018,July,31,1661.02,33,6839,399,16
20,2018,August,1,1805.69,25,6845,375,12
20,2018,August,2,1849.23,31,10460,510,28
20,2018,August,3,710.56,9,3224,194,6
20,2018,August,4,440.84,3,4782,137,12
20,2018,August,5,2165.71,51,4592,319,7
20,2018,August,6,405.18,3,2825,170,3
20,2018,August,7,692.87,26,2064,196,8
20,2018,August,8,802.99,28,2983,247,14
20,2018,August,9,1737.52,44,7532,322,8
20,2018,August,10,704.58,8,6414,227,12
20,2018,August,11,206.77,4,764,98,4
20,2018,August,12,520,13,2338,198,10
20,2018,August,13,1054.37,21,6628,340,14
20,2018,August,14,982,20,6590,361,22
20,2018,August,15,1099.37,22,4594,255,17
20,2018,August,16,930.32,29,4857,325,15
20,2018,August,17,205.88,11,1835,83,2
20,2018,August,18,210.36,5,1772,94,10
20,2018,August,21,421.83,8,2253,157,6
20,2018,August,22,369.22,10,2644,60,6
20,2018,August,23,122.08,8,673,41,1
21,2016,October,8,246.09,4,1090,60,1
21,2017,January,18,69.94,1,143,63,3
21,2017,January,20,221.85,2,773,40,1
21,2017,January,23,139.69,2,3189,53,7
21,2017,January,28,710,10,1171,48,1
21,2017,January,30,43.89,1,1054,61,4
21,2017,January,31,268.61,5,1717,96,2
21,2017,February,3,49.74,1,361,58,3
21,2017,February,4,953.84,16,850,114,2
21,2017,February,5,315.88,4,4592,96,2
21,2017,February,14,763.41,11,1430,77,6
21,2017,February,16,140,10,43,20,2
21,2017,February,18,91.61,1,453,47,1
21,2017,February,20,124.18,1,512,54,1
21,2017,February,22,1146.2,10,730,47,2
21,2017,February,23,124.18,10,512,56,1
21,2017,February,24,153.56,2,1682,126,10
21,2017,February,27,93.97,3,151,54,3
21,2017,March,2,558.76,4,6378,106,12
21,2017,March,4,486.59,1,3319,42,6
21,2017,March,7,64.74,1,1251,60,2
21,2017,March,8,588.12,8,1758,101,3
21,2017,March,9,476.74,8,2249,89,3
21,2017,March,12,95.57,2,3823,59,1
21,2017,March,16,890.67,6,4014,124,3
21,2017,March,17,159.25,1,897,33,1
21,2017,March,25,89.94,3,225,59,3
21,2017,March,27,45.7,1,405,55,5
21,2017,March,30,53.84,1,,,
21,2017,April,7,312.38,8,584,37,1
21,2017,April,9,93.97,3,128,46,7
21,2017,April,14,77.36,7,358,59,1
21,2017,April,15,1039.9,6,1554,60,4
21,2017,April,16,306.35,8,584,50,2
21,2017,April,19,115.02,7,245,54,1
21,2017,April,22,357.29,18,1680,108,4
21,2017,April,24,145.03,2,636,42,1
21,2017,April,25,188.27,4,2654,102,8
21,2017,April,26,234.45,10,2593,153,8
21,2017,May,1,57.74,1,940,60,2
21,2017,May,2,324.62,14,1123,88,2
21,2017,May,3,370.33,14,2270,129,6
21,2017,May,4,164.24,2,1338,91,3
21,2017,May,5,174.08,2,327,32,2
21,2017,May,7,640.56,3,875,80,2
21,2017,May,8,104.89,10,811,38,1
21,2017,May,10,357.71,3,1453,144,8
21,2017,May,14,245.97,12,1100,89,2
21,2017,May,15,379.2,3,625,51,1
21,2017,May,16,656.72,8,437,45,3
21,2017,May,18,46.65,1,351,42,1
21,2017,May,21,65.28,6,144,53,2
21,2017,May,25,650.63,6,877,63,6
21,2017,May,26,350.37,10,829,50,2
21,2017,May,27,4932.95,5,5795,247,17
21,2017,May,30,2301.6,2,1679,86,5
21,2017,June,5,151.61,3,559,39,1
21,2017,June,7,156.16,1,1219,37,2
21,2017,June,8,179.35,3,680,58,4
21,2017,June,13,101.26,3,1158,55,2
21,2017,June,14,66.14,1,961,44,4
21,2017,June,15,744.96,18,2495,158,7
21,2017,June,17,291.5,10,603,52,1
21,2017,June,19,444.65,14,1024,120,5
21,2017,June,23,316.65,13,4302,104,8
21,2017,June,30,174.68,5,373,54,2
21,2017,July,1,1343.6,20,372,108,4
21,2017,July,3,50.75,1,538,47,1
21,2017,July,5,283.37,11,348,77,4
21,2017,July,6,85.6,2,164,59,2
21,2017,July,9,175.32,1,586,44,3
21,2017,July,10,163.91,4,509,33,1
21,2017,July,12,232.45,6,864,95,8
21,2017,July,15,158.38,2,842,54,1
21,2017,July,16,214.13,14,1546,101,3
21,2017,July,18,115.89,10,673,41,1
21,2017,July,19,227.34,13,1229,119,3
21,2017,July,20,107.02,2,492,59,2
21,2017,July,24,193.19,3,1695,113,3
21,2017,July,25,104.17,2,1953,60,1
21,2017,July,31,155.45,10,909,41,1
21,2017,August,1,263.78,1,258,43,3
21,2017,August,3,436.5,1,593,58,1
21,2017,August,5,166.98,4,708,56,6
21,2017,August,7,50.15,2,334,110,6
21,2017,August,11,305.37,12,310,85,6
21,2017,August,14,111.42,1,492,59,3
21,2017,August,15,436.33,9,1872,94,2
21,2017,August,16,5126.79,15,3450,341,8
21,2017,August,17,168.46,8,978,25,3
21,2017,August,18,105.01,1,249,59,2
21,2017,August,19,778.27,10,220,56,2
21,2017,August,23,437.74,6,1974,166,8
21,2017,August,26,403.05,4,1436,56,4
21,2017,August,28,87.17,3,1194,18,4
21,2017,August,31,250.96,2,1253,96,3
21,2017,September,2,231.9,7,929,51,1
21,2017,September,4,240.43,11,633,101,5
21,2017,September,5,38.05,1,1440,53,3
21,2017,September,6,158.32,4,824,100,2
21,2017,September,7,56.14,1,597,58,1
21,2017,September,9,446.66,12,2010,44,2
21,2017,September,10,110.42,4,264,54,5
21,2017,September,11,247,6,1934,79,3
21,2017,September,12,540.21,8,2306,179,6
21,2017,September,13,96.33,1,167,48,1
21,2017,September,15,900.73,4,1049,104,3
21,2017,September,16,105.39,2,473,59,2
21,2017,September,17,64.14,6,2242,88,8
21,2017,September,19,45.14,3,575,48,1
21,2017,September,20,104.28,1,1156,36,1
21,2017,September,22,155.45,3,909,41,1
21,2017,September,24,106.38,1,1071,59,1
21,2017,September,25,337.77,4,645,60,1
21,2017,September,27,130.56,1,1461,51,4
21,2017,October,3,656.63,13,4125,226,9
21,2017,October,4,951.22,9,2128,152,7
21,2017,October,5,266.05,4,965,96,2
21,2017,October,9,92.8,1,855,26,2
21,2017,October,10,100.86,3,594,48,1
21,2017,October,13,105.2,1,661,42,4
21,2017,October,16,181.81,7,529,50,1
21,2017,October,17,255.07,4,1466,166,17
21,2017,October,23,344.03,10,347,54,2
21,2017,October,24,332.16,13,1972,182,14
21,2017,October,25,237.47,4,3758,29,1
21,2017,October,26,177.43,3,1456,40,1
21,2017,October,28,1260.95,28,3832,220,7
21,2017,October,30,1309.48,14,1688,204,20
21,2017,November,2,134.5,2,2731,57,1
21,2017,November,3,269.25,1,855,28,2
21,2017,November,6,54.14,2,798,39,1
21,2017,November,7,250.73,8,905,35,2
21,2017,November,8,158.92,11,1640,173,6
21,2017,November,11,36.15,3,96,42,1
21,2017,November,12,313.09,5,1782,170,11
21,2017,November,14,119.93,2,712,33,4
21,2017,November,15,112.42,2,309,56,1
21,2017,November,16,97.87,1,366,57,2
21,2017,November,18,75.57,5,207,58,1
21,2017,November,20,731.87,11,910,102,7
21,2017,November,22,155.45,1,897,33,1
21,2017,November,23,371.91,7,1460,143,9
21,2017,November,24,152,4,3958,87,6
21,2017,November,25,213.3,11,1067,93,2
21,2017,November,26,34.85,1,425,43,1
21,2017,November,28,381.43,7,2833,205,6
21,2017,November,29,83.15,8,280,56,3
21,2017,November,30,170.18,3,2382,170,3
21,2017,December,1,449.31,16,1574,90,3
21,2017,December,4,729.36,8,3046,260,17
21,2017,December,5,206.36,10,2346,119,9
21,2017,December,6,78.64,1,833,35,6
21,2017,December,8,673.67,7,2027,163,8
21,2017,December,14,350.02,3,1194,132,8
21,2017,December,16,108.73,1,1107,63,9
21,2017,December,23,796.82,7,1560,180,6
21,2017,December,25,284.42,5,3215,27,1
21,2017,December,28,137.26,5,1550,84,5
21,2017,December,30,168.18,6,1981,89,4
21,2018,January,3,361.2,10,756,51,1
21,2018,January,4,380.24,6,486,110,4
21,2018,January,5,239.66,5,2880,108,3
21,2018,January,6,676.89,7,472,41,1
21,2018,January,8,107.81,1,252,58,4
21,2018,January,9,427.72,4,2056,81,3
21,2018,January,10,213.47,1,162,56,1
21,2018,January,11,289.43,5,4067,203,13
21,2018,January,12,201.26,9,3237,135,4
21,2018,January,13,232.07,3,1007,87,6
21,2018,January,15,755.09,15,3861,299,13
21,2018,January,16,239.59,5,1173,117,9
21,2018,January,17,233.09,11,3468,112,13
21,2018,January,18,219.17,1,431,42,2
21,2018,January,19,40.38,4,994,76,4
21,2018,January,20,418.25,6,1447,85,2
21,2018,January,21,55.28,1,,,
21,2018,January,22,188.22,3,2386,153,3
21,2018,January,23,906.19,26,2045,224,6
21,2018,January,25,87.17,7,561,54,1
21,2018,January,26,1823.98,11,2980,104,6
21,2018,January,27,198.2,4,626,56,1
21,2018,January,29,1169.86,15,2341,155,11
21,2018,January,31,168.52,2,894,48,1
21,2018,February,2,468.95,4,387,50,1
21,2018,February,3,277.78,14,1839,118,4
21,2018,February,4,394.36,10,309,31,1
21,2018,February,5,226.52,7,1112,147,6
21,2018,February,6,295.56,2,512,112,4
21,2018,February,7,1296.72,3,9018,174,6
21,2018,February,8,225.71,4,1489,83,4
21,2018,February,9,46.14,1,734,58,3
21,2018,February,10,1291.52,18,7241,237,12
21,2018,February,11,62.28,1,331,46,1
21,2018,February,14,235.39,10,2894,144,5
21,2018,February,15,935.33,11,3379,107,5
21,2018,February,18,124.42,1,315,50,1
21,2018,February,20,143.08,2,1222,90,2
21,2018,February,21,476,12,2022,203,8
21,2018,February,22,234.19,4,640,35,1
21,2018,February,23,663.77,10,1448,163,9
21,2018,February,26,47.8,1,375,38,1
21,2018,February,27,527.88,20,5876,106,4
21,2018,February,28,81.12,1,669,36,1
21,2018,March,1,84.05,2,412,36,5
21,2018,March,4,238.65,5,344,55,3
21,2018,March,5,4269.75,54,5807,323,12
21,2018,March,6,106.03,5,1941,54,1
21,2018,March,7,172.54,7,1224,59,3
21,2018,March,8,1248.4,11,1566,113,6
21,2018,March,9,68.84,1,1529,54,2
21,2018,March,10,816.56,11,1703,93,5
21,2018,March,11,113.93,1,696,58,7
21,2018,March,12,823.43,13,988,115,3
21,2018,March,14,489.32,15,1484,194,8
21,2018,March,15,173.49,7,911,45,1
21,2018,March,17,186.88,3,493,38,1
21,2018,March,18,173.88,2,894,48,1
21,2018,March,19,342.42,7,1420,56,2
21,2018,March,21,311.65,9,434,71,3
21,2018,March,22,103.2,1,266,60,2
21,2018,March,23,50.84,1,818,59,6
21,2018,March,24,493.02,16,1532,110,3
21,2018,March,27,111.62,1,702,40,1
21,2018,March,29,597.29,8,7106,302,14
21,2018,March,30,47.84,1,677,58,1
21,2018,March,31,610.51,8,913,37,3
21,2018,April,2,102.05,3,1000,52,1
21,2018,April,3,173.88,2,894,48,1
21,2018,April,5,958.9,11,2676,117,6
21,2018,April,7,186.01,1,3723,59,1
21,2018,April,9,7935.51,12,8135,318,8
21,2018,April,11,817.78,11,1870,93,6
21,2018,April,12,483.87,1,1176,57,4
21,2018,April,13,464.71,3,3895,130,5
21,2018,April,14,92.85,1,1632,59,3
21,2018,April,15,241.83,3,2853,59,1
21,2018,April,16,1388.68,12,385,44,6
21,2018,April,18,1993.26,27,5633,330,17
21,2018,April,19,180.76,1,1030,59,5
21,2018,April,22,37.75,1,424,48,1
21,2018,April,23,264.67,4,1608,56,1
21,2018,April,24,236.32,13,1145,115,4
21,2018,April,25,888.88,24,5291,253,18
21,2018,April,26,221.82,1,671,56,4
21,2018,April,27,273.24,8,1233,58,4
21,2018,April,28,141.13,2,426,55,1
21,2018,April,29,202.65,10,1271,53,1
21,2018,May,1,127.36,1,1117,50,6
21,2018,May,4,227.94,4,1157,44,1
21,2018,May,5,133.27,1,538,60,1
21,2018,May,6,1491.89,18,3240,112,9
21,2018,May,8,99.9,4,523,33,3
21,2018,May,9,686.41,1,982,44,3
21,2018,May,10,1111.02,10,5782,279,15
21,2018,May,11,3739.72,13,2129,212,4
21,2018,May,12,268.2,3,1634,167,9
21,2018,May,14,209.75,4,1183,99,3
21,2018,May,15,288.17,7,917,106,3
21,2018,May,16,515.12,10,2416,110,2
21,2018,May,17,352.23,10,3568,153,10
21,2018,May,18,224.69,4,1350,46,1
21,2018,May,19,244.78,2,1128,43,1
21,2018,May,20,339.72,2,249,118,8
21,2018,May,22,159.96,2,894,48,1
21,2018,May,26,2034.61,27,1452,168,4
21,2018,May,29,952.2,3,4533,180,12
21,2018,May,30,489.13,8,729,101,6
21,2018,June,1,533.7,9,2824,89,4
21,2018,June,4,178.47,6,633,32,1
21,2018,June,5,770.26,11,3008,97,3
21,2018,June,6,133.59,6,1838,120,2
21,2018,June,7,1026.92,10,1256,85,2
21,2018,June,8,235.25,6,1575,103,2
21,2018,June,9,52.84,1,675,59,5
21,2018,June,10,245.45,6,516,52,1
21,2018,June,11,504.13,3,2795,172,9
21,2018,June,13,174.39,1,1390,38,3
21,2018,June,16,85.56,1,1257,50,1
21,2018,June,18,1120.31,14,4937,215,5
21,2018,June,19,758.79,11,1298,168,9
21,2018,June,23,78.11,7,336,55,4
21,2018,June,28,528.02,13,2426,218,9
21,2018,June,29,87.63,4,171,46,2
21,2018,July,2,668.03,13,1549,98,3
21,2018,July,3,82.56,4,1257,50,1
21,2018,July,9,246.98,3,1140,98,4
21,2018,July,11,861.24,5,3913,59,2
21,2018,July,12,364.06,12,2259,142,9
21,2018,July,13,451.68,12,1257,162,5
21,2018,July,14,665.44,4,2659,60,3
21,2018,July,15,1296.17,6,3627,88,9
21,2018,July,17,101.56,2,1018,59,2
21,2018,July,18,87.88,8,276,59,2
21,2018,July,19,259.96,2,3555,103,3
21,2018,July,20,82.51,1,223,58,1
21,2018,July,21,224.57,3,1130,56,2
21,2018,July,23,526.97,4,1975,37,1
21,2018,July,24,37.75,1,675,58,2
21,2018,July,25,90.62,4,372,52,4
21,2018,July,26,478.7,7,876,89,6
21,2018,July,27,1120.83,11,2388,111,2
21,2018,July,28,75.89,1,501,56,3
21,2018,July,29,294.29,2,2468,53,1
21,2018,July,30,80.92,3,380,35,1
21,2018,July,31,372.5,6,2427,113,5
21,2018,August,1,105.62,1,162,40,1
21,2018,August,2,99.05,2,1410,45,1
21,2018,August,3,182.05,11,802,115,9
21,2018,August,4,814.15,17,5208,138,17
21,2018,August,6,1033.22,9,3108,160,9
21,2018,August,7,231.88,4,732,59,3
21,2018,August,8,48.9,1,678,57,5
21,2018,August,9,435.83,7,1861,91,5
21,2018,August,10,143.61,2,1274,58,2
21,2018,August,11,80.92,1,,,
21,2018,August,12,185.22,1,347,56,1
21,2018,August,13,207.89,5,631,54,2
21,2018,August,16,79.11,3,504,60,1
21,2018,August,17,214.58,7,2666,90,8
21,2018,August,22,117.81,2,1094,48,1
22,2017,January,25,491.36,2,1547,41,2
22,2017,January,26,209.06,1,506,55,1
22,2017,January,27,125.09,1,544,42,1
22,2017,February,4,48.25,2,1271,57,5
22,2017,February,5,637.81,1,1811,59,6
22,2017,February,7,169.99,5,1317,58,1
22,2017,February,8,106.2,1,271,54,5
22,2017,February,12,214.09,1,1203,25,2
22,2017,February,14,45.74,1,1084,33,2
22,2017,February,17,2614.56,28,2066,187,4
22,2017,February,18,96.65,1,200,59,4
22,2017,February,21,45.25,1,1084,33,2
22,2017,February,22,34.34,3,176,51,2
22,2017,March,1,225.19,1,231,56,1
22,2017,March,4,59.25,1,531,27,4
22,2017,March,6,205.08,4,2415,119,6
22,2017,March,8,96.2,2,867,51,1
22,2017,March,9,1321,5,3945,300,20
22,2017,March,13,178.97,1,301,57,3
22,2017,March,19,461.74,9,947,108,4
22,2017,March,20,54.74,5,279,53,2
22,2017,March,25,43.83,4,351,44,3
22,2017,March,27,1336.97,26,7435,220,4
22,2017,March,31,74.74,1,623,43,5
22,2017,April,7,115.02,3,245,54,1
22,2017,April,9,134.25,1,1537,31,1
22,2017,April,10,382.88,10,1044,41,1
22,2017,April,13,144.69,2,817,38,4
22,2017,April,16,44.83,1,391,41,2
22,2017,April,23,150.36,3,522,60,4
22,2017,April,25,258.39,5,1868,101,3
22,2017,April,30,96.65,1,536,56,1
22,2017,May,5,129.22,3,905,34,2
22,2017,May,7,161.23,5,223,58,1
22,2017,May,16,142.43,1,1781,48,1
22,2017,May,20,50.14,1,607,57,1
22,2017,May,23,84.14,2,286,33,1
22,2017,May,24,169.44,11,2004,100,4
22,2017,May,25,92.28,1,543,36,1
22,2017,June,3,636.16,5,1384,158,5
22,2017,June,6,333.26,16,946,119,2
22,2017,June,7,366.6,7,1026,48,10
22,2017,June,10,95.53,5,218,60,6
22,2017,June,13,740.7,13,4558,177,4
22,2017,June,18,213.12,2,1790,54,4
22,2017,June,19,198.66,1,2639,48,4
22,2017,June,28,124.42,8,492,59,3
22,2017,July,4,262.38,3,542,53,2
22,2017,July,6,61.74,6,247,33,2
22,2017,July,7,186.37,1,736,31,3
22,2017,July,8,282.43,1,1211,41,3
22,2017,July,10,302.79,6,1867,119,3
22,2017,July,12,91.05,4,583,55,2
22,2017,July,22,59.28,1,242,59,1
22,2017,July,26,182.6,4,608,49,1
22,2017,August,1,211.32,8,1287,105,6
22,2017,August,4,56.15,5,175,54,1
22,2017,August,21,115.19,6,778,136,3
22,2017,August,24,161.23,1,624,60,1
22,2017,August,28,134.07,3,918,113,6
22,2017,August,29,1680.89,11,4483,108,6
22,2017,August,30,1073.64,35,3930,318,13
22,2017,August,31,57.28,1,1080,34,2
22,2017,September,2,730.05,1,1309,49,3
22,2017,September,6,1344.36,1,3610,55,4
22,2017,September,10,1280.52,9,2220,141,3
22,2017,September,12,132.94,10,245,54,1
22,2017,September,17,47.05,3,,,
22,2017,September,18,897.68,14,2812,110,2
22,2017,September,21,763.48,8,2382,193,13
22,2017,September,24,167.94,2,1221,95,2
22,2017,September,25,205.04,10,274,58,1
22,2017,September,26,87.17,6,1450,29,3
22,2017,September,27,233.49,7,2400,99,5
22,2017,September,30,338.74,6,2095,55,5
22,2017,October,2,46.05,1,721,45,1
22,2017,October,4,450.78,6,2220,91,3
22,2017,October,11,178.43,10,919,60,5
22,2017,October,13,69.15,3,444,42,1
22,2017,October,16,186.64,2,1870,108,2
22,2017,October,19,568.93,8,1514,88,7
22,2017,October,21,188.82,1,450,36,1
22,2017,October,26,51.14,3,751,58,4
22,2017,October,27,180.82,3,591,35,3
22,2017,October,28,356.03,12,3863,108,4
22,2017,October,30,201.54,4,2597,63,10
